 0 1 2
271 1935 8 25
272 1935 8 26
273 1935 8 27
274 1935 8 27
275 1935 8 29
276 1935 8 30
277 1935 9 2
278 1935 9 3
279 1935 9 5
280 1935 9 5
281 1935 9 7
282 1935 9 8
283 1935 9 9
284 1935 9 11
285 1935 9 16
286 1935 9 17
287 1935 9 17
288 1935 9 17
289 1935 9 17
290 1935 9 17
291 1935 9 21
292 1935 9 21
293 1935 9 21
294 1935 9 22
295 1935 9 22
296 1935 9 22
297 1935 9 23
298 1935 9 24
299 1935 9 26
300 1935 9 26
301 1935 9 26
302 1935 9 28
303 1935 9 30
304 1935 9 30
305 1935 10 1
306 1935 10 3
307 1935 10 4
308 1935 10 5
309 1935 10 6
310 1935 10 8
311 1935 10 8
312 1935 10 8
313 1935 10 10
314 1935 10 14
315 1935 10 14
316 1935 10 15
317 1935 10 16
318 1935 10 17
319 1935 10 17
320 1935 10 18
321 1935 10 20
322 1935 10 21
323 1935 10 23
324 1935 10 23
325 1935 10 25
326 1935 10 25
327 1935 10 26
328 1935 10 28
329 1935 10 28
330 1935 11 4
331 1935 11 9
332 1935 11 10
333 1935 11 19
334 1935 11 21
335 1935 11 26
336 1935 11 28
337 1935 11 30
338 1935 11 30
339 1935 12 1
340 1935 12 1
341 1935 12 3
342 1935 12 5
343 1935 12 22
344 1935 12 28
345 1935 12 29
346 1935 12 31
347 1935 12 31
348 1936 1 1
349 1936 1 4
350 1936 1 8
351 1936 1 11
352 1936 1 15
353 1936 1 15
354 1936 1 21
355 1936 1 21
356 1936 1 22
357 1936 1 25
358 1936 1 25
359 1936 1 26
360 1936 1 28
361 1936 1 28
362 1936 1 29
363 1936 1 30
364 1936 1 30
365 1936 1 31
366 1936 2 1
367 1936 2 1
368 1936 2 1
369 1936 2 2
370 1936 2 6
371 1936 2 9
372 1936 2 10
373 1936 2 11
374 1936 2 11
375 1936 2 15
376 1936 2 16
377 1936 2 16
378 1936 2 19
379 1936 2 19
380 1936 2 20
381 1936 2 20
382 1936 2 21
383 1936 2 22
384 1936 2 22
385 1936 2 23
386 1936 2 23
387 1936 2 24
388 1936 2 24
389 1936 2 28
390 1936 2 28
391 1936 2 28
392 1936 2 29
393 1936 2 29
394 1936 2 29
395 1936 3 1
396 1936 3 1
397 1936 3 2
398 1936 3 2
399 1936 3 2
400 1936 3 2
401 1936 3 2
402 1936 3 3
403 1936 3 8
404 1936 3 8
405 1936 3 14
406 1936 3 16
407 1936 3 16
408 1936 3 16
409 1936 3 16
410 1936 3 17
411 1936 3 21
412 1936 3 22
413 1936 3 23
414 1936 3 23
415 1936 3 26
416 1936 3 26
417 1936 3 27
418 1936 3 29
419 1936 3 29
420 1936 3 29
421 1936 3 29
422 1936 3 29
423 1936 3 30
424 1936 3 30
425 1936 3 30
426 1936 3 31
427 1936 3 31
428 1936 4 4
429 1936 4 5
430 1936 4 5
431 1936 4 7
432 1936 4 8
433 1936 4 9
434 1936 4 9
435 1936 4 12
436 1936 4 13
437 1936 4 13
438 1936 4 14
439 1936 4 14
440 1936 4 18
441 1936 4 19
442 1936 4 21
443 1936 4 21
444 1936 4 23
445 1936 4 23
446 1936 4 23
447 1936 4 23
448 1936 4 24
449 1936 4 25
450 1936 4 25
451 1936 4 26
452 1936 4 27
453 1936 4 27
454 1936 4 27
455 1936 4 28
456 1936 4 28
457 1936 5 1
458 1936 5 2
459 1936 5 6
460 1936 5 9
461 1936 5 9
462 1936 5 11
463 1936 5 11
464 1936 5 11
465 1936 5 12
466 1936 5 14
467 1936 5 14
468 1936 5 15
469 1936 5 15
470 1936 5 15
471 1936 5 15
472 1936 5 15
473 1936 5 16
474 1936 5 16
475 1936 5 17
476 1936 5 17
477 1936 5 18
478 1936 5 18
479 1936 5 20
480 1936 5 21
481 1936 5 21
482 1936 5 21
483 1936 5 21
484 1936 5 22
485 1936 5 23
486 1936 5 23
487 1936 5 24
488 1936 5 24
489 1936 5 25
490 1936 5 26
491 1936 5 26
492 1936 5 27
493 1936 5 28
494 1936 5 28
495 1936 5 29
496 1936 5 29
497 1936 5 29
498 1936 5 30
499 1936 5 30
500 1936 6 1
501 1936 6 3
502 1936 6 3
503 1936 6 4
504 1936 6 5
505 1936 6 6
506 1936 6 7
507 1936 6 7
508 1936 6 8
509 1936 6 12
510 1936 6 12
511 1936 6 13
512 1936 6 15
513 1936 6 15
514 1936 6 15
515 1936 6 15
516 1936 6 16
517 1936 6 17
518 1936 6 17
519 1936 6 17
520 1936 6 17
521 1936 6 17
522 1936 6 18
523 1936 6 18
524 1936 6 19
525 1936 6 19
526 1936 6 20
527 1936 6 20
528 1936 6 21
529 1936 6 22
530 1936 6 22
531 1936 6 22
532 1936 6 23
533 1936 6 23
534 1936 6 23
535 1936 6 23
536 1936 6 23
537 1936 6 24
538 1936 6 25
539 1936 6 25
540 1936 6 26
541 1936 6 26
542 1936 6 26
543 1936 6 27
544 1936 6 28
545 1936 6 28
546 1936 6 28
547 1936 6 29
548 1936 6 29
549 1936 6 29
550 1936 7 1
551 1936 7 1
552 1936 7 1
553 1936 7 1
554 1936 7 2
555 1936 7 2
556 1936 7 2
557 1936 7 5
558 1936 7 6
559 1936 7 6
560 1936 7 6
561 1936 7 7
562 1936 7 7
563 1936 7 7
564 1936 7 7
565 1936 7 8
566 1936 7 8
567 1936 7 9
568 1936 7 9
569 1936 7 9
570 1936 7 9
571 1936 7 9
572 1936 7 10
573 1936 7 10
574 1936 7 10
575 1936 7 10
576 1936 7 10
577 1936 7 10
578 1936 7 11
579 1936 7 11
580 1936 7 11
581 1936 7 11
582 1936 7 11
583 1936 7 12
584 1936 7 13
585 1936 7 14
586 1936 7 15
587 1936 7 15
588 1936 7 15
589 1936 7 16
590 1936 7 16
591 1936 7 16
592 1936 7 17
593 1936 7 17
594 1936 7 18
595 1936 7 19
596 1936 7 20
597 1936 7 20
598 1936 7 20
599 1936 7 21
600 1936 7 21
601 1936 7 22
602 1936 7 23
603 1936 7 23
604 1936 7 23
605 1936 7 24
606 1936 7 25
607 1936 7 25
608 1936 7 26
609 1936 7 27
610 1936 7 27
611 1936 7 27
612 1936 7 28
613 1936 7 29
614 1936 7 29
615 1936 7 29
616 1936 7 29
617 1936 7 30
618 1936 7 31
619 1936 7 31
620 1936 8 1
621 1936 8 2
622 1936 8 5
623 1936 8 5
624 1936 8 6
625 1936 8 7
626 1936 8 8
627 1936 8 8
628 1936 8 8
629 1936 8 8
630 1936 8 9
631 1936 8 9
632 1936 8 9
633 1936 8 10
634 1936 8 10
635 1936 8 10
636 1936 8 12
637 1936 8 13
638 1936 8 13
639 1936 8 13
640 1936 8 16
641 1936 8 17
642 1936 8 18
643 1936 8 18
644 1936 8 18
645 1936 8 18
646 1936 8 18
647 1936 8 19
648 1936 8 19
649 1936 8 20
650 1936 8 21
651 1936 8 21
652 1936 8 23
653 1936 8 23
654 1936 8 24
655 1936 8 24
656 1936 8 25
657 1936 8 25
658 1936 8 25
659 1936 8 25
660 1936 8 28
661 1936 8 28
662 1936 8 28
663 1936 8 28
664 1936 8 31
665 1936 9 1
666 1936 9 1
667 1936 9 1
668 1936 9 2
669 1936 9 3
670 1936 9 3
671 1936 9 4
672 1936 9 4
673 1936 9 5
674 1936 9 5
675 1936 9 5
676 1936 9 6
677 1936 9 6
678 1936 9 7
679 1936 9 8
680 1936 9 8
681 1936 9 10
682 1936 9 11
683 1936 9 11
684 1936 9 11
685 1936 9 14
686 1936 9 14
687 1936 9 15
688 1936 9 16
689 1936 9 16
690 1936 9 17
691 1936 9 17
692 1936 9 18
693 1936 9 19
694 1936 9 20
695 1936 9 20
696 1936 9 20
697 1936 9 20
698 1936 9 21
699 1936 9 23
700 1936 9 23
701 1936 9 24
702 1936 9 26
703 1936 9 26
704 1936 9 26
705 1936 9 26
706 1936 9 28
707 1936 10 3
708 1936 10 4
709 1936 10 4
710 1936 10 4
711 1936 10 5
712 1936 10 5
713 1936 10 7
714 1936 10 8
715 1936 10 9
716 1936 10 9
717 1936 10 11
718 1936 10 11
719 1936 10 12
720 1936 10 13
721 1936 10 13
722 1936 10 14
723 1936 10 18
724 1936 10 19
725 1936 10 19
726 1936 10 20
727 1936 10 20
728 1936 10 21
729 1936 10 21
730 1936 10 25
731 1936 10 25
732 1936 10 26
733 1936 10 28
734 1936 11 6
735 1936 11 6
736 1936 11 6
737 1936 11 7
738 1936 11 10
739 1936 11 10
740 1936 11 10
741 1936 11 11
742 1936 11 11
743 1936 11 13
744 1936 11 14
745 1936 11 15
746 1936 11 18
747 1936 11 19
748 1936 11 25
749 1936 11 27
750 1936 11 30
751 1936 12 1
752 1936 12 2
753 1936 12 5
754 1936 12 6
755 1936 12 7
756 1936 12 8
757 1936 12 8
758 1936 12 13
759 1936 12 14
760 1936 12 14
761 1936 12 15
762 1936 12 16
763 1936 12 18
764 1936 12 18
765 1936 12 19
766 1936 12 22
767 1936 12 23
768 1936 12 25
769 1936 12 29
770 1936 12 29
771 1936 12 30
772 1937 1 1
773 1937 1 2
774 1937 1 4
775 1937 1 5
776 1937 1 5
777 1937 1 5
778 1937 1 6
779 1937 1 6
780 1937 1 12
781 1937 1 13
782 1937 1 14
783 1937 1 14
784 1937 1 16
785 1937 1 17
786 1937 1 17
787 1937 1 17
788 1937 1 17
789 1937 1 24
790 1937 1 28
791 1937 1 30
792 1937 1 30
793 1937 1 30
794 1937 1 30
795 1937 1 31
796 1937 2 2
797 1937 2 2
798 1937 2 2
799 1937 2 3
800 1937 2 4
801 1937 2 4
802 1937 2 4
803 1937 2 6
804 1937 2 7
805 1937 2 8
806 1937 2 11
807 1937 2 11
808 1937 2 11
809 1937 2 12
810 1937 2 12
811 1937 2 12
812 1937 2 13
813 1937 2 13
814 1937 2 15
815 1937 2 15
816 1937 2 15
817 1937 2 17
818 1937 2 18
819 1937 2 19
820 1937 2 20
821 1937 2 20
822 1937 2 22
823 1937 2 27
824 1937 2 28
825 1937 2 28
826 1937 2 28
827 1937 3 1
828 1937 3 1
829 1937 3 2
830 1937 3 2
831 1937 3 2
832 1937 3 3
833 1937 3 4
834 1937 3 4
835 1937 3 4
836 1937 3 5
837 1937 3 6
838 1937 3 6
839 1937 3 6
840 1937 3 7
841 1937 3 8
842 1937 3 8
843 1937 3 8
844 1937 3 9
845 1937 3 10
846 1937 3 10
847 1937 3 10
848 1937 3 11
849 1937 3 12
850 1937 3 13
851 1937 3 14
852 1937 3 14
853 1937 3 14
854 1937 3 15
855 1937 3 17
856 1937 3 19
857 1937 3 20
858 1937 3 20
859 1937 3 20
860 1937 3 20
861 1937 3 21
862 1937 3 21
863 1937 3 22
864 1937 3 22
865 1937 3 22
866 1937 3 22
867 1937 3 23
868 1937 3 23
869 1937 3 23
870 1937 3 24
871 1937 3 25
872 1937 3 27
873 1937 3 28
874 1937 3 29
875 1937 3 29
876 1937 3 29
877 1937 3 30
878 1937 3 30
879 1937 3 30
880 1937 3 30
881 1937 3 31
882 1937 4 1
883 1937 4 1
884 1937 4 2
885 1937 4 3
886 1937 4 4
887 1937 4 4
888 1937 4 4
889 1937 4 7
890 1937 4 7
891 1937 4 7
892 1937 4 7
893 1937 4 8
894 1937 4 8
895 1937 4 8
896 1937 4 8
897 1937 4 8
898 1937 4 9
899 1937 4 9
900 1937 4 10
901 1937 4 10
902 1937 4 11
903 1937 4 11
904 1937 4 11
905 1937 4 12
906 1937 4 12
907 1937 4 13
908 1937 4 13
909 1937 4 13
910 1937 4 13
911 1937 4 13
912 1937 4 14
913 1937 4 15
914 1937 4 16
915 1937 4 17
916 1937 4 17
917 1937 4 17
918 1937 4 17
919 1937 4 17
920 1937 4 18
921 1937 4 19
922 1937 4 19
923 1937 4 20
924 1937 4 21
925 1937 4 21
926 1937 4 22
927 1937 4 25
928 1937 4 25
929 1937 4 25
930 1937 4 26
931 1937 4 28
932 1937 4 29
933 1937 4 29
934 1937 4 30
935 1937 4 30
936 1937 5 1
937 1937 5 1
938 1937 5 1
939 1937 5 2
940 1937 5 2
941 1937 5 2
942 1937 5 2
943 1937 5 2
944 1937 5 2
945 1937 5 3
946 1937 5 3
947 1937 5 3
948 1937 5 3
949 1937 5 4
950 1937 5 4
951 1937 5 4
952 1937 5 4
953 1937 5 4
954 1937 5 4
955 1937 5 5
956 1937 5 5
957 1937 5 5
958 1937 5 5
959 1937 5 6
960 1937 5 6
961 1937 5 6
962 1937 5 7
963 1937 5 7
964 1937 5 8
965 1937 5 8
966 1937 5 8
967 1937 5 9
968 1937 5 10
969 1937 5 10
970 1937 5 10
971 1937 5 11
972 1937 5 11
973 1937 5 11
974 1937 5 12
975 1937 5 12
976 1937 5 13
977 1937 5 15
978 1937 5 16
979 1937 5 16
980 1937 5 17
981 1937 5 18
982 1937 5 18
983 1937 5 18
984 1937 5 21
985 1937 5 22
986 1937 5 25
987 1937 5 26
988 1937 5 27
989 1937 5 28
990 1937 5 28
991 1937 5 30
992 1937 5 30
993 1937 5 30
994 1937 5 31
995 1937 5 31
996 1937 6 1
997 1937 6 1
998 1937 6 1
999 1937 6 2
1000 1937 6 2
1001 1937 6 2
1002 1937 6 2
1003 1937 6 3
1004 1937 6 3
1005 1937 6 4
1006 1937 6 5
1007 1937 6 5
1008 1937 6 6
1009 1937 6 6
1010 1937 6 6
1011 1937 6 7
1012 1937 6 7
1013 1937 6 7
1014 1937 6 8
1015 1937 6 8
1016 1937 6 9
1017 1937 6 11
1018 1937 6 12
1019 1937 6 12
1020 1937 6 12
1021 1937 6 12
1022 1937 6 12
1023 1937 6 13
1024 1937 6 13
1025 1937 6 13
1026 1937 6 13
1027 1937 6 15
1028 1937 6 16
1029 1937 6 16
1030 1937 6 16
1031 1937 6 16
1032 1937 6 16
1033 1937 6 17
1034 1937 6 17
1035 1937 6 18
1036 1937 6 20
1037 1937 6 23
1038 1937 6 24
1039 1937 6 25
1040 1937 6 25
1041 1937 6 26
1042 1937 6 26
1043 1937 6 27
1044 1937 6 30
1045 1937 7 1
1046 1937 7 2
1047 1937 7 2
1048 1937 7 2
1049 1937 7 3
1050 1937 7 4
1051 1937 7 4
1052 1937 7 5
1053 1937 7 5
1054 1937 7 5
1055 1937 7 6
1056 1937 7 6
1057 1937 7 7
1058 1937 7 7
1059 1937 7 7
1060 1937 7 8
1061 1937 7 9
1062 1937 7 9
1063 1937 7 10
1064 1937 7 10
1065 1937 7 10
1066 1937 7 12
1067 1937 7 12
1068 1937 7 13
1069 1937 7 14
1070 1937 7 14
1071 1937 7 16
1072 1937 7 16
1073 1937 7 17
1074 1937 7 18
1075 1937 7 19
1076 1937 7 21
1077 1937 7 21
1078 1937 7 21
1079 1937 7 21
1080 1937 7 22
1081 1937 7 22
1082 1937 7 23
1083 1937 7 26
1084 1937 7 26
1085 1937 7 26
1086 1937 7 27
1087 1937 7 27
1088 1937 7 28
1089 1937 7 28
1090 1937 7 29
1091 1937 7 29
1092 1937 7 31
1093 1937 7 31
1094 1937 7 31
1095 1937 8 1
1096 1937 8 2
1097 1937 8 2
1098 1937 8 3
1099 1937 8 3
1100 1937 8 3
1101 1937 8 4
1102 1937 8 5
1103 1937 8 6
1104 1937 8 6
1105 1937 8 6
1106 1937 8 7
1107 1937 8 7
1108 1937 8 9
1109 1937 8 11
1110 1937 8 13
1111 1937 8 13
1112 1937 8 14
1113 1937 8 14
1114 1937 8 14
1115 1937 8 15
1116 1937 8 15
1117 1937 8 16
1118 1937 8 16
1119 1937 8 16
1120 1937 8 20
1121 1937 8 22
1122 1937 8 24
1123 1937 8 24
1124 1937 8 25
1125 1937 8 26
1126 1937 8 26
1127 1937 8 28
1128 1937 8 30
1129 1937 8 30
1130 1937 9 1
1131 1937 9 1
1132 1937 9 2
1133 1937 9 2
1134 1937 9 2
1135 1937 9 5
1136 1937 9 6
1137 1937 9 7
1138 1937 9 7
1139 1937 9 8
1140 1937 9 8
1141 1937 9 8
1142 1937 9 9
1143 1937 9 9
1144 1937 9 10
1145 1937 9 10
1146 1937 9 11
1147 1937 9 11
1148 1937 9 13
1149 1937 9 13
1150 1937 9 14
1151 1937 9 14
1152 1937 9 17
1153 1937 9 17
1154 1937 9 19
1155 1937 9 20
1156 1937 9 21
1157 1937 9 21
1158 1937 9 22
1159 1937 9 22
1160 1937 9 24
1161 1937 9 24
1162 1937 9 26
1163 1937 9 28
1164 1937 9 30
1165 1937 9 30
1166 1937 10 1
1167 1937 10 3
1168 1937 10 5
1169 1937 10 5
1170 1937 10 7
1171 1937 10 7
1172 1937 10 8
1173 1937 10 8
1174 1937 10 8
1175 1937 10 9
1176 1937 10 10
1177 1937 10 12
1178 1937 10 15
1179 1937 10 19
1180 1937 10 25
1181 1937 10 26
1182 1937 10 26
1183 1937 10 26
1184 1937 10 26
1185 1937 10 27
1186 1937 10 30
1187 1937 10 30
1188 1937 10 31
1189 1937 10 31
1190 1937 11 1
1191 1937 11 4
1192 1937 11 7
1193 1937 11 8
1194 1937 11 10
1195 1937 11 11
1196 1937 11 11
1197 1937 11 12
1198 1937 11 13
1199 1937 11 22
1200 1937 11 23
1201 1937 11 23
1202 1937 11 24
1203 1937 11 24
1204 1937 11 25
1205 1937 11 26
1206 1937 11 27
1207 1937 11 30
1208 1937 11 30
1209 1937 12 1
1210 1937 12 1
1211 1937 12 1
1212 1937 12 2
1213 1937 12 4
1214 1937 12 4
1215 1937 12 4
1216 1937 12 4
1217 1937 12 10
1218 1937 12 13
1219 1937 12 21
1220 1937 12 24
1221 1937 12 24
1222 1937 12 24
1223 1937 12 24
1224 1937 12 26
1225 1937 12 27
1226 1937 12 28
1227 1937 12 31
1228 1938 1 3
1229 1938 1 4
1230 1938 1 4
1231 1938 1 4
1232 1938 1 4
1233 1938 1 4
1234 1938 1 4
1235 1938 1 6
1236 1938 1 9
1237 1938 1 10
1238 1938 1 10
1239 1938 1 10
1240 1938 1 18
1241 1938 1 19
1242 1938 1 19
1243 1938 1 19
1244 1938 1 21
1245 1938 1 21
1246 1938 1 21
1247 1938 1 23
1248 1938 1 23
1249 1938 1 24
1250 1938 1 24
1251 1938 1 25
1252 1938 1 27
1253 1938 1 27
1254 1938 1 27
1255 1938 1 28
1256 1938 1 28
1257 1938 1 29
1258 1938 1 30
1259 1938 1 31
1260 1938 2 2
1261 1938 2 3
1262 1938 2 3
1263 1938 2 5
1264 1938 2 5
1265 1938 2 5
1266 1938 2 5
1267 1938 2 6
1268 1938 2 8
1269 1938 2 8
1270 1938 2 8
1271 1938 2 9
1272 1938 2 16
1273 1938 2 16
1274 1938 2 17
1275 1938 2 17
1276 1938 2 17
1277 1938 2 19
1278 1938 2 20
1279 1938 2 20
1280 1938 2 21
1281 1938 2 21
1282 1938 2 21
1283 1938 2 22
1284 1938 2 22
1285 1938 2 22
1286 1938 2 25
1287 1938 2 25
1288 1938 2 25
1289 1938 2 25
1290 1938 2 26
1291 1938 2 26
1292 1938 2 26
1293 1938 2 27
1294 1938 2 27
1295 1938 2 27
1296 1938 3 1
1297 1938 3 2
1298 1938 3 2
1299 1938 3 2
1300 1938 3 4
1301 1938 3 4
1302 1938 3 4
1303 1938 3 6
1304 1938 3 6
1305 1938 3 7
1306 1938 3 7
1307 1938 3 7
1308 1938 3 7
1309 1938 3 7
1310 1938 3 7
1311 1938 3 7
1312 1938 3 8
1313 1938 3 9
1314 1938 3 9
1315 1938 3 10
1316 1938 3 10
1317 1938 3 11
1318 1938 3 11
1319 1938 3 11
1320 1938 3 11
1321 1938 3 12
1322 1938 3 12
1323 1938 3 14
1324 1938 3 16
1325 1938 3 16
1326 1938 3 17
1327 1938 3 20
1328 1938 3 20
1329 1938 3 20
1330 1938 3 20
1331 1938 3 21
1332 1938 3 21
1333 1938 3 21
1334 1938 3 22
1335 1938 3 22
1336 1938 3 22
1337 1938 3 22
1338 1938 3 22
1339 1938 3 22
1340 1938 3 22
1341 1938 3 22
1342 1938 3 22
1343 1938 3 23
1344 1938 3 23
1345 1938 3 23
1346 1938 3 24
1347 1938 3 25
1348 1938 3 25
1349 1938 3 25
1350 1938 3 26
1351 1938 3 26
1352 1938 3 26
1353 1938 3 27
1354 1938 3 27
1355 1938 3 28
1356 1938 3 28
1357 1938 3 28
1358 1938 3 28
1359 1938 3 29
1360 1938 3 29
1361 1938 3 29
1362 1938 3 30
1363 1938 3 30
1364 1938 3 30
1365 1938 3 30
1366 1938 3 30
1367 1938 4 1
1368 1938 4 2
1369 1938 4 2
1370 1938 4 2
1371 1938 4 3
1372 1938 4 3
1373 1938 4 4
1374 1938 4 4
1375 1938 4 4
1376 1938 4 5
1377 1938 4 5
1378 1938 4 6
1379 1938 4 6
1380 1938 4 7
1381 1938 4 8
1382 1938 4 11
1383 1938 4 11
1384 1938 4 11
1385 1938 4 11
1386 1938 4 11
1387 1938 4 15
1388 1938 4 15
1389 1938 4 16
1390 1938 4 17
1391 1938 4 17
1392 1938 4 17
1393 1938 4 17
1394 1938 4 19
1395 1938 4 19
1396 1938 4 20
1397 1938 4 20
1398 1938 4 20
1399 1938 4 21
1400 1938 4 21
1401 1938 4 22
1402 1938 4 23
1403 1938 4 23
1404 1938 4 24
1405 1938 4 24
1406 1938 4 24
1407 1938 4 24
1408 1938 4 24
1409 1938 4 25
1410 1938 4 25
1411 1938 4 26
1412 1938 4 27
1413 1938 4 27
1414 1938 4 27
1415 1938 4 27
1416 1938 4 28
1417 1938 4 28
1418 1938 4 29
1419 1938 4 29
1420 1938 4 30
1421 1938 5 1
1422 1938 5 1
1423 1938 5 1
1424 1938 5 2
1425 1938 5 2
1426 1938 5 2
1427 1938 5 2
1428 1938 5 3
1429 1938 5 3
1430 1938 5 4
1431 1938 5 4
1432 1938 5 6
1433 1938 5 6
1434 1938 5 8
1435 1938 5 8
1436 1938 5 8
1437 1938 5 9
1438 1938 5 11
1439 1938 5 12
1440 1938 5 13
1441 1938 5 13
1442 1938 5 14
1443 1938 5 15
1444 1938 5 17
1445 1938 5 18
1446 1938 5 18
1447 1938 5 18
1448 1938 5 18
1449 1938 5 18
1450 1938 5 19
1451 1938 5 19
1452 1938 5 21
1453 1938 5 22
1454 1938 5 22
1455 1938 5 23
1456 1938 5 23
1457 1938 5 23
1458 1938 5 23
1459 1938 5 24
1460 1938 5 25
1461 1938 5 25
1462 1938 5 26
1463 1938 5 26
1464 1938 5 27
1465 1938 5 30
1466 1938 5 30
1467 1938 5 30
1468 1938 5 31
1469 1938 5 31
1470 1938 5 31
1471 1938 5 31
1472 1938 6 1
1473 1938 6 1
1474 1938 6 1
1475 1938 6 1
1476 1938 6 1
1477 1938 6 1
1478 1938 6 1
1479 1938 6 2
1480 1938 6 2
1481 1938 6 2
1482 1938 6 2
1483 1938 6 3
1484 1938 6 3
1485 1938 6 3
1486 1938 6 4
1487 1938 6 4
1488 1938 6 5
1489 1938 6 5
1490 1938 6 5
1491 1938 6 5
1492 1938 6 6
1493 1938 6 7
1494 1938 6 7
1495 1938 6 8
1496 1938 6 9
1497 1938 6 9
