# Bayo et al, M types from Collinder 69	
# spty = M7.0  (Spectral type)	
#	
wavelength	flux
#     (ANGSTROM)	#    (ERG/CM2/S/A)
8016.724045	3.887026E-17
8018.589674	3.715582E-17
8020.455302	4.126668E-17
8022.320931	4.431228E-17
8024.18656	4.624555E-17
8026.052189	4.791295E-17
8027.917818	5.094083E-17
8029.783447	5.063424E-17
8031.649076	4.733456E-17
8033.514705	4.772186E-17
8035.380334	4.723964E-17
8037.245963	4.997347E-17
8039.111592	5.106077E-17
8040.977221	5.133165E-17
8042.84285	5.261248E-17
8044.708479	5.65494E-17
8046.574108	5.675493E-17
8048.439737	5.498597E-17
8050.305366	5.65052E-17
8052.170995	5.560857E-17
8054.036624	5.528498E-17
8055.902253	5.812324E-17
8057.767882	6.30394E-17
8059.633511	6.253137E-17
8061.49914	5.884451E-17
8063.364769	5.773314E-17
8065.230398	5.969299E-17
8067.096027	5.798108E-17
8068.961656	5.649525E-17
8070.827285	5.957305E-17
8072.692914	6.043956E-17
8074.558543	6.048865E-17
8076.424172	6.212836E-17
8078.2898	6.247691E-17
8080.155429	6.43736E-17
8082.021058	6.374397E-17
8083.886687	6.769026E-17
8085.752316	6.783226E-17
8087.617945	6.689124E-17
8089.483574	6.518695E-17
8091.349203	7.006297E-17
8093.214832	6.91814E-17
8095.080461	6.777833E-17
8096.94609	6.88875E-17
8098.811719	6.959683E-17
8100.677348	6.874366E-17
8102.542977	6.900939E-17
8104.408606	6.895053E-17
8106.274235	7.078327E-17
8108.139864	7.165195E-17
8110.005493	6.983012E-17
8111.871122	7.498201E-17
8113.736751	7.636604E-17
8115.60238	7.826015E-17
8117.468009	7.846922E-17
8119.333638	7.941939E-17
8121.199267	8.143093E-17
8123.064896	7.981871E-17
8124.930525	7.866931E-17
8126.796154	7.910615E-17
8128.661783	7.729362E-17
8130.527412	7.955774E-17
8132.393041	8.11709E-17
8134.25867	7.98062E-17
8136.124298	8.018087E-17
8137.989927	8.043437E-17
8139.855556	8.035166E-17
8141.721185	8.070077E-17
8143.586814	8.113444E-17
8145.452443	8.397369E-17
8147.318072	8.442772E-17
8149.183701	8.471611E-17
8151.04933	8.52309E-17
8152.914959	8.481659E-17
8154.780588	8.131379E-17
8156.646217	8.446978E-17
8158.511846	8.459712E-17
8160.377475	8.701299E-17
8162.243104	8.766236E-17
8164.108733	8.811774E-17
8165.974362	8.973848E-17
8167.839991	8.65356E-17
8169.70562	8.651509E-17
8171.571249	8.479646E-17
8173.436878	8.203648E-17
8175.302507	7.649717E-17
8177.168136	7.347049E-17
8179.033765	7.734335E-17
8180.899394	7.955643E-17
8182.765023	8.045829E-17
8184.630652	8.264784E-17
8186.496281	7.937636E-17
8188.36191	7.187624E-17
8190.227539	6.435725E-17
8192.093168	7.127817E-17
8193.958796	7.571714E-17
8195.824425	7.126181E-17
8197.690054	6.86779E-17
8199.555683	6.887069E-17
8201.421312	6.37837E-17
8203.286941	6.411068E-17
8205.15257	6.901586E-17
8207.018199	7.561032E-17
8208.883828	7.692711E-17
8210.749457	7.27304E-17
8212.615086	7.44363E-17
8214.480715	7.653807E-17
8216.346344	7.770195E-17
8218.211973	7.688691E-17
8220.077602	7.882519E-17
8221.943231	7.615319E-17
8223.80886	7.77032E-17
8225.674489	7.849316E-17
8227.540118	7.711279E-17
8229.405747	7.806596E-17
8231.271376	8.3849E-17
8233.137005	8.509571E-17
8235.002634	8.152403E-17
8236.868263	8.199771E-17
8238.733892	8.196808E-17
8240.599521	8.211366E-17
8242.46515	8.301571E-17
8244.330779	8.283345E-17
8246.196408	7.690681E-17
8248.062037	7.365088E-17
8249.927666	7.358471E-17
8251.793294	7.76692E-17
8253.658923	8.093207E-17
8255.524552	8.266576E-17
8257.390181	8.190758E-17
8259.25581	8.413944E-17
8261.121439	8.317896E-17
8262.987068	7.789429E-17
8264.852697	7.539652E-17
8266.718326	7.302004E-17
8268.583955	7.43119E-17
8270.449584	7.901461E-17
8272.315213	7.862807E-17
8274.180842	7.235204E-17
8276.046471	7.337899E-17
8277.9121	7.611715E-17
8279.777729	7.364447E-17
8281.643358	7.22308E-17
8283.508987	7.029524E-17
8285.374616	6.967402E-17
8287.240245	6.725636E-17
8289.105874	6.62324E-17
8290.971503	6.579254E-17
8292.837132	6.127516E-17
8294.702761	5.939175E-17
8296.56839	6.427334E-17
8298.434019	6.822848E-17
8300.299648	6.750073E-17
8302.165277	6.727277E-17
8304.030906	6.500007E-17
8305.896535	6.612995E-17
8307.762164	6.850829E-17
8309.627793	7.107469E-17
8311.493421	7.23008E-17
8313.35905	7.551059E-17
8315.224679	7.680568E-17
8317.090308	8.072419E-17
8318.955937	7.946115E-17
8320.821566	7.679326E-17
8322.687195	7.713621E-17
8324.552824	7.77972E-17
8326.418453	7.702953E-17
8328.284082	7.297125E-17
8330.149711	7.283313E-17
8332.01534	7.40555E-17
8333.880969	6.988907E-17
8335.746598	7.002302E-17
8337.612227	6.921031E-17
8339.477856	7.035402E-17
8341.343485	6.557857E-17
8343.209114	7.000836E-17
8345.074743	6.975841E-17
8346.940372	7.215494E-17
8348.806001	7.28764E-17
8350.67163	6.905782E-17
8352.537259	7.491043E-17
8354.402888	7.703532E-17
8356.268517	7.559596E-17
8358.134146	7.508216E-17
8359.999775	7.306342E-17
8361.865404	6.978726E-17
8363.731033	6.985076E-17
8365.596662	7.236884E-17
8367.462291	7.248592E-17
8369.327919	7.380657E-17
8371.193548	6.409699E-17
8373.059177	6.49652E-17
8374.924806	7.036981E-17
8376.790435	6.975945E-17
8378.656064	6.446861E-17
8380.521693	6.118689E-17
8382.387322	6.204827E-17
8384.252951	6.355188E-17
8386.11858	6.515127E-17
8387.984209	6.826443E-17
8389.849838	6.445423E-17
8391.715467	6.191597E-17
8393.581096	7.109023E-17
8395.446725	7.27748E-17
8397.312354	7.549564E-17
8399.177983	7.836406E-17
8401.043612	7.434835E-17
8402.909241	7.25136E-17
8404.77487	7.37558E-17
8406.640499	7.242373E-17
8408.506128	7.125731E-17
8410.371757	7.080303E-17
8412.237386	7.401646E-17
8414.103015	6.851378E-17
8415.968644	6.781075E-17
8417.834273	6.521288E-17
8419.699902	7.088947E-17
8421.565531	7.156279E-17
8423.43116	6.974681E-17
8425.296789	6.449932E-17
8427.162417	5.381297E-17
8429.028046	5.18271E-17
8430.893675	5.137462E-17
8432.759304	5.483964E-17
8434.624933	5.053572E-17
8436.490562	5.02646E-17
8438.356191	5.016183E-17
8440.22182	4.448773E-17
8442.087449	4.398933E-17
8443.953078	4.093741E-17
8445.818707	3.740064E-17
8447.684336	3.375271E-17
8449.549965	3.031697E-17
8451.415594	3.39805E-17
8453.281223	3.673305E-17
8455.146852	3.708787E-17
8457.012481	3.404174E-17
8458.87811	3.38956E-17
8460.743739	3.738845E-17
8462.609368	3.706698E-17
8464.474997	3.767674E-17
8466.340626	3.80525E-17
8468.206255	4.157002E-17
8470.071884	4.286911E-17
8471.937513	4.047889E-17
8473.803142	3.732222E-17
8475.668771	3.938123E-17
8477.5344	3.901527E-17
8479.400029	4.029753E-17
8481.265658	4.411403E-17
8483.131287	4.245914E-17
8484.996915	4.238151E-17
8486.862544	3.968697E-17
8488.728173	4.10373E-17
8490.593802	4.74834E-17
8492.459431	4.506405E-17
8494.32506	4.662919E-17
8496.190689	5.002812E-17
8498.056318	4.790321E-17
8499.921947	4.530889E-17
8501.787576	4.245717E-17
8503.653205	4.405376E-17
8505.518834	4.095284E-17
8507.384463	3.61553E-17
8509.250092	3.844209E-17
8511.115721	4.002286E-17
8512.98135	3.906044E-17
8514.846979	3.960824E-17
8516.712608	4.211807E-17
8518.578237	4.438839E-17
8520.443866	4.571219E-17
8522.309495	4.397574E-17
8524.175124	4.347655E-17
8526.040753	4.619662E-17
8527.906382	4.820467E-17
8529.772011	4.832281E-17
8531.63764	5.139879E-17
8533.503269	5.211194E-17
8535.368898	5.030507E-17
8537.234527	5.110709E-17
8539.100156	4.809516E-17
8540.965785	4.907547E-17
8542.831413	5.091548E-17
8544.697042	5.199229E-17
8546.562671	5.38566E-17
8548.4283	5.712964E-17
8550.293929	5.905105E-17
8552.159558	5.761752E-17
8554.025187	5.483359E-17
8555.890816	5.567904E-17
8557.756445	5.639677E-17
8559.622074	5.358241E-17
8561.487703	5.201505E-17
8563.353332	5.210665E-17
8565.218961	4.978084E-17
8567.08459	4.945759E-17
8568.950219	5.168482E-17
8570.815848	4.757575E-17
8572.681477	5.110159E-17
8574.547106	5.124779E-17
8576.412735	5.053787E-17
8578.278364	5.015995E-17
8580.143993	5.24714E-17
8582.009622	5.315749E-17
8583.875251	5.206014E-17
8585.74088	5.470318E-17
8587.606509	5.312335E-17
8589.472138	5.721237E-17
8591.337767	6.111113E-17
8593.203396	6.072716E-17
8595.069025	6.158467E-17
8596.934654	6.395449E-17
8598.800283	6.593332E-17
8600.665911	6.940482E-17
8602.53154	6.912378E-17
8604.397169	6.628001E-17
8606.262798	6.659804E-17
8608.128427	7.127842E-17
8609.994056	7.392026E-17
8611.859685	6.770871E-17
8613.725314	6.427126E-17
8615.590943	6.015577E-17
8617.456572	6.113699E-17
8619.322201	6.949592E-17
8621.18783	6.838063E-17
8623.053459	7.089699E-17
8624.919088	6.836431E-17
8626.784717	7.465868E-17
8628.650346	7.838913E-17
8630.515975	7.443778E-17
8632.381604	7.769844E-17
8634.247233	7.25422E-17
8636.112862	6.883432E-17
8637.978491	7.25876E-17
8639.84412	7.086611E-17
8641.709749	6.704827E-17
8643.575378	7.210502E-17
8645.441007	7.320711E-17
8647.306636	7.532279E-17
8649.172265	7.377587E-17
8651.037894	7.176815E-17
8652.903523	6.641689E-17
8654.769152	6.921811E-17
8656.634781	6.995507E-17
8658.500409	7.114771E-17
8660.366038	7.749262E-17
8662.231667	7.33533E-17
8664.097296	6.844648E-17
8665.962925	7.288474E-17
8667.828554	7.37306E-17
8669.694183	7.519229E-17
8671.559812	7.746153E-17
8673.425441	7.584809E-17
8675.29107	7.021649E-17
8677.156699	7.03016E-17
8679.022328	7.815422E-17
8680.887957	7.618287E-17
8682.753586	7.071138E-17
8684.619215	7.317237E-17
8686.484844	7.195072E-17
8688.350473	7.071097E-17
8690.216102	7.198791E-17
8692.081731	7.271392E-17
8693.94736	7.732681E-17
8695.812989	7.763119E-17
8697.678618	7.769348E-17
8699.544247	7.610828E-17
8701.409876	7.35861E-17
8703.275505	7.635167E-17
8705.141134	7.546234E-17
8707.006763	7.322863E-17
8708.872392	7.335507E-17
8710.738021	7.679135E-17
8712.60365	8.169545E-17
8714.469279	7.970816E-17
8716.334907	8.006172E-17
8718.200536	8.202444E-17
8720.066165	8.466552E-17
8721.931794	8.539608E-17
8723.797423	8.594241E-17
8725.663052	8.364615E-17
8727.528681	8.027551E-17
8729.39431	7.723798E-17
8731.259939	7.685362E-17
8733.125568	7.073041E-17
8734.991197	7.339672E-17
8736.856826	8.012337E-17
8738.722455	8.545026E-17
8740.588084	8.300485E-17
8742.453713	8.062502E-17
8744.319342	8.064411E-17
8746.184971	8.106092E-17
8748.0506	8.726651E-17
8749.916229	9.339951E-17
8751.781858	9.297738E-17
8753.647487	9.972763E-17
8755.513116	1.017604E-16
8757.378745	9.915687E-17
8759.244374	1.011142E-16
8761.110003	1.028175E-16
8762.975632	1.068605E-16
8764.841261	1.060346E-16
8766.70689	1.021309E-16
8768.572519	1.060021E-16
8770.438148	1.072464E-16
8772.303777	9.729395E-17
8774.169405	9.738767E-17
8776.035034	9.545675E-17
8777.900663	9.836505E-17
8779.766292	1.011012E-16
8781.631921	1.017695E-16
8783.49755	9.914924E-17
8785.363179	1.024476E-16
8787.228808	1.027993E-16
8789.094437	9.697132E-17
8790.960066	1.019352E-16
8792.825695	1.004396E-16
8794.691324	1.009973E-16
8796.556953	9.588015E-17
8798.422582	9.625526E-17
8800.288211	9.908208E-17
8802.15384	1.043347E-16
8804.019469	1.062835E-16
8805.885098	1.06486E-16
8807.750727	1.097254E-16
8809.616356	1.143953E-16
8811.481985	1.158983E-16
8813.347614	1.128095E-16
8815.213243	1.138093E-16
8817.078872	1.092709E-16
8818.944501	1.091413E-16
8820.81013	1.149022E-16
8822.675759	1.205176E-16
8824.541388	1.148459E-16
8826.407017	1.105006E-16
8828.272646	1.129182E-16
8830.138275	1.150943E-16
8832.003903	1.146353E-16
8833.869532	1.179784E-16
8835.735161	1.189218E-16
8837.60079	1.165771E-16
8839.466419	1.139574E-16
8841.332048	1.175323E-16
8843.197677	1.161075E-16
8845.063306	1.176687E-16
8846.928935	1.170118E-16
8848.794564	1.077706E-16
8850.660193	1.045251E-16
8852.525822	9.737348E-17
8854.391451	8.35271E-17
8856.25708	7.836666E-17
8858.122709	8.107097E-17
8859.988338	8.083126E-17
8861.853967	8.162909E-17
8863.719596	7.983684E-17
8865.585225	7.675191E-17
8867.450854	7.849779E-17
8869.316483	7.761289E-17
8871.182112	7.812283E-17
8873.047741	8.120315E-17
8874.91337	7.824149E-17
8876.778999	7.43114E-17
8878.644628	7.560159E-17
8880.510257	7.2789E-17
8882.375886	7.46592E-17
8884.241515	8.228578E-17
8886.107144	8.886974E-17
8887.972773	8.792073E-17
8889.838402	9.058901E-17
8891.70403	8.778495E-17
8893.569659	8.422806E-17
8895.435288	9.009589E-17
8897.300917	8.902721E-17
8899.166546	8.855486E-17
8901.032175	8.831767E-17
8902.897804	8.728247E-17
8904.763433	9.731053E-17
8906.629062	9.324217E-17
8908.494691	9.259354E-17
8910.36032	9.674195E-17
8912.225949	9.577001E-17
8914.091578	9.51561E-17
8915.957207	1.01678E-16
8917.822836	9.522481E-17
8919.688465	1.017649E-16
8921.554094	9.943234E-17
8923.419723	1.033097E-16
8925.285352	1.076047E-16
8927.150981	1.028826E-16
8929.01661	1.010623E-16
8930.882239	9.646407E-17
8932.747868	9.629215E-17
8934.613497	9.392554E-17
8936.479126	8.932418E-17
8938.344755	9.513026E-17
8940.210384	9.361803E-17
8942.076013	9.150558E-17
8943.941642	9.297525E-17
8945.807271	9.128712E-17
8947.6729	9.572863E-17
8949.538528	9.840934E-17
8951.404157	9.673787E-17
8953.269786	9.861086E-17
8955.135415	9.823224E-17
8957.001044	9.539582E-17
8958.866673	9.370761E-17
8960.732302	9.397576E-17
8962.597931	9.529954E-17
8964.46356	9.696374E-17
8966.329189	9.573865E-17
8968.194818	9.744839E-17
8970.060447	9.966708E-17
8971.926076	1.000657E-16
8973.791705	1.04317E-16
8975.657334	1.01437E-16
8977.522963	1.00833E-16
8979.388592	1.036531E-16
8981.254221	1.061617E-16
8983.11985	1.032293E-16
8984.985479	9.972084E-17
8986.851108	1.043836E-16
8988.716737	1.051265E-16
8990.582366	1.044919E-16
8992.447995	1.03139E-16
8994.313624	1.088118E-16
8996.179253	1.118735E-16
8998.044882	1.128742E-16
8999.910511	1.103004E-16
9001.77614	1.126679E-16
9003.641769	1.122017E-16
9005.507398	1.121716E-16
9007.373026	1.112234E-16
9009.238655	1.069907E-16
9011.104284	1.041363E-16
9012.969913	1.047107E-16
9014.835542	1.082134E-16
9016.701171	1.047799E-16
9018.5668	1.021809E-16
9020.432429	1.035482E-16
9022.298058	1.036656E-16
9024.163687	1.084071E-16
9026.029316	1.125994E-16
9027.894945	1.106167E-16
9029.760574	1.10496E-16
9031.626203	1.164953E-16
9033.491832	1.161232E-16
9035.357461	1.145528E-16
9037.22309	1.160744E-16
9039.088719	1.172305E-16
9040.954348	1.212145E-16
9042.819977	1.134194E-16
9044.685606	1.133471E-16
9046.551235	1.18678E-16
9048.416864	1.109086E-16
9050.282493	1.101173E-16
9052.148122	1.128084E-16
9054.013751	1.150305E-16
9055.87938	1.145337E-16
9057.745009	1.167106E-16
9059.610638	1.115377E-16
9061.476267	1.118702E-16
9063.341896	1.135184E-16
9065.207524	1.138447E-16
9067.073153	1.07349E-16
9068.938782	1.136468E-16
9070.804411	1.15757E-16
9072.67004	1.198544E-16
9074.535669	1.208587E-16
9076.401298	1.216269E-16
9078.266927	1.195302E-16
9080.132556	1.180957E-16
9081.998185	1.164587E-16
9083.863814	1.177064E-16
9085.729443	1.216439E-16
9087.595072	1.235432E-16
9089.460701	1.248185E-16
9091.32633	1.153758E-16
9093.191959	1.171368E-16
9095.057588	1.244372E-16
9096.923217	1.257117E-16
9098.788846	1.252132E-16
9100.654475	1.246565E-16
9102.520104	1.233021E-16
9104.385733	1.251058E-16
9106.251362	1.304707E-16
9108.116991	1.274887E-16
9109.98262	1.258759E-16
9111.848249	1.243759E-16
9113.713878	1.247067E-16
9115.579507	1.249771E-16
9117.445136	1.247313E-16
9119.310765	1.206984E-16
9121.176394	1.24085E-16
9123.042022	1.212781E-16
9124.907651	1.236723E-16
9126.77328	1.249148E-16
9128.638909	1.233849E-16
9130.504538	1.237738E-16
9132.370167	1.208337E-16
9134.235796	1.257811E-16
9136.101425	1.265117E-16
9137.967054	1.257718E-16
9139.832683	1.292174E-16
9141.698312	1.262854E-16
9143.563941	1.207575E-16
9145.42957	1.275553E-16
9147.295199	1.320145E-16
9149.160828	1.28769E-16
9151.026457	1.338332E-16
9152.892086	1.293163E-16
9154.757715	1.315938E-16
9156.623344	1.315634E-16
9158.488973	1.332988E-16
9160.354602	1.33729E-16
9162.220231	1.348553E-16
9164.08586	1.324293E-16
9165.951489	1.373206E-16
9167.817118	1.354042E-16
9169.682747	1.32831E-16
9171.548376	1.332109E-16
9173.414005	1.375232E-16
9175.279634	1.347439E-16
9177.145263	1.323373E-16
9179.010892	1.370349E-16
9180.87652	1.369797E-16
9182.742149	1.439086E-16
9184.607778	1.411063E-16
9186.473407	1.369075E-16
9188.339036	1.38075E-16
9190.204665	1.394817E-16
9192.070294	1.377507E-16
9193.935923	1.374204E-16
9195.801552	1.376879E-16
9197.667181	1.339576E-16
9199.53281	1.298322E-16
9201.398439	1.252898E-16
9203.264068	1.248432E-16
9205.129697	1.257193E-16
9206.995326	1.231007E-16
9208.860955	1.243716E-16
9210.726584	1.247179E-16
9212.592213	1.21901E-16
9214.457842	1.255983E-16
9216.323471	1.220179E-16
9218.1891	1.192204E-16
9220.054729	1.236391E-16
9221.920358	1.170157E-16
9223.785987	1.119862E-16
9225.651616	1.138024E-16
9227.517245	1.12834E-16
9229.382874	1.084167E-16
9231.248503	1.092666E-16
9233.114132	1.149811E-16
9234.979761	1.146756E-16
9236.84539	1.150186E-16
9238.711018	1.149745E-16
9240.576647	1.131785E-16
9242.442276	1.160984E-16
9244.307905	1.175166E-16
9246.173534	1.201322E-16
9248.039163	1.192157E-16
9249.904792	1.198635E-16
9251.770421	1.213996E-16
9253.63605	1.219558E-16
9255.501679	1.203946E-16
9257.367308	1.240217E-16
9259.232937	1.298261E-16
9261.098566	1.296241E-16
9262.964195	1.318885E-16
9264.829824	1.339813E-16
9266.695453	1.288877E-16
9268.561082	1.194695E-16
9270.426711	1.164783E-16
9272.29234	1.130916E-16
9274.157969	1.090412E-16
9276.023598	1.120122E-16
9277.889227	1.144643E-16
9279.754856	1.139188E-16
9281.620485	1.132551E-16
9283.486114	1.118503E-16
9285.351743	1.137988E-16
9287.217372	1.088192E-16
9289.083001	1.137869E-16
9290.94863	1.053042E-16
9292.814259	9.636043E-17
9294.679888	1.027964E-16
9296.545516	1.044015E-16
9298.411145	1.082961E-16
9300.276774	9.962693E-17
9302.142403	9.916484E-17
9304.008032	1.001406E-16
9305.873661	1.004324E-16
9307.73929	9.955502E-17
9309.604919	9.711667E-17
9311.470548	1.043774E-16
9313.336177	1.030968E-16
9315.201806	1.12601E-16
9317.067435	1.116748E-16
9318.933064	1.048861E-16
9320.798693	1.05029E-16
9322.664322	1.002233E-16
9324.529951	1.045213E-16
9326.39558	1.016702E-16
9328.261209	1.076138E-16
9330.126838	1.088917E-16
9331.992467	1.116618E-16
9333.858096	1.149211E-16
9335.723725	1.048076E-16
9337.589354	9.447001E-17
9339.454983	9.340513E-17
9341.320612	9.592818E-17
9343.186241	9.731866E-17
9345.05187	9.609235E-17
9346.917499	9.379604E-17
9348.783128	8.739434E-17
9350.648757	9.027411E-17
9352.514386	9.68424E-17
9354.380014	1.051977E-16
9356.245643	1.092562E-16
9358.111272	1.033151E-16
9359.976901	1.027158E-16
9361.84253	1.094991E-16
9363.708159	1.017843E-16
9365.573788	9.767005E-17
9367.439417	8.984126E-17
9369.305046	9.237854E-17
9371.170675	9.271727E-17
9373.036304	9.074795E-17
9374.901933	9.413397E-17
9376.767562	8.846817E-17
9378.633191	9.3827E-17
9380.49882	9.722637E-17
9382.364449	1.001678E-16
9384.230078	1.098214E-16
9386.095707	1.124575E-16
9387.961336	1.074534E-16
9389.826965	1.091336E-16
9391.692594	1.069438E-16
9393.558223	1.054358E-16
9395.423852	1.085407E-16
9397.289481	1.02342E-16
9399.15511	1.103471E-16
9401.020739	1.135541E-16
9402.886368	1.122445E-16
9404.751997	1.067664E-16
9406.617626	1.04064E-16
9408.483255	1.003509E-16
9410.348884	1.086008E-16
9412.214512	1.085751E-16
9414.080141	9.87633E-17
9415.94577	9.02397E-17
9417.811399	9.256633E-17
9419.677028	9.791749E-17
9421.542657	1.022783E-16
9423.408286	1.062361E-16
9425.273915	1.107735E-16
9427.139544	1.152849E-16
9429.005173	1.217879E-16
9430.870802	1.272924E-16
9432.736431	1.263988E-16
9434.60206	1.200844E-16
9436.467689	1.13731E-16
9438.333318	1.199634E-16
9440.198947	1.204861E-16
9442.064576	1.19607E-16
9443.930205	1.169092E-16
9445.795834	1.138931E-16
9447.661463	1.088637E-16
9449.527092	9.904448E-17
9451.392721	9.934699E-17
9453.25835	1.053224E-16
9455.123979	1.18436E-16
9456.989608	1.267948E-16
9458.855237	1.334616E-16
9460.720866	1.342568E-16
9462.586495	1.342474E-16
9464.452124	1.275828E-16
9466.317753	1.180693E-16
9468.183382	1.006206E-16
9470.049011	8.802051E-17
9471.914639	8.167124E-17
9473.780268	8.842082E-17
9475.645897	1.072123E-16
9477.511526	1.204998E-16
9479.377155	1.191502E-16
9481.242784	1.322386E-16
9483.108413	1.243351E-16
9484.974042	1.23903E-16
9486.839671	1.243821E-16
9488.7053	1.187313E-16
9490.570929	1.11967E-16
9492.436558	1.107221E-16
9494.302187	9.730261E-17
9496.167816	1.066001E-16
9498.033445	1.171973E-16
9499.899074	1.129475E-16
9501.764703	1.157672E-16
9503.630332	1.229792E-16
9505.495961	1.151158E-16
9507.36159	1.198155E-16
9509.227219	1.245899E-16
9511.092848	1.081491E-16
9512.958477	1.115388E-16
9514.824106	1.097226E-16
9516.689735	1.06962E-16
9518.555364	1.095056E-16
9520.420993	1.101899E-16
9522.286622	1.126648E-16
9524.152251	9.719209E-17
9526.01788	9.386372E-17
9527.883509	9.862038E-17
9529.749137	9.979248E-17
9531.614766	1.022428E-16
9533.480395	1.059271E-16
9535.346024	9.770245E-17
9537.211653	1.04541E-16
9539.077282	1.095082E-16
9540.942911	1.081727E-16
9542.80854	1.093387E-16
9544.674169	1.14314E-16
9546.539798	1.170606E-16
9548.405427	1.126183E-16
9550.271056	1.09017E-16
9552.136685	1.07502E-16
9554.002314	1.049448E-16
9555.867943	1.032991E-16
9557.733572	9.419438E-17
9559.599201	8.750005E-17
9561.46483	8.683205E-17
9563.330459	9.419566E-17
9565.196088	9.731364E-17
9567.061717	9.84794E-17
9568.927346	1.013427E-16
9570.792975	9.801759E-17
9572.658604	1.022577E-16
9574.524233	1.002842E-16
9576.389862	9.744331E-17
9578.255491	9.970894E-17
9580.12112	9.861459E-17
9581.986749	9.575087E-17
9583.852378	9.136436E-17
9585.718007	9.462241E-17
9587.583635	9.405628E-17
9589.449264	9.120525E-17
9591.314893	9.211925E-17
9593.180522	9.136015E-17
9595.046151	9.172318E-17
9596.91178	9.54411E-17
9598.777409	9.477904E-17
9600.643038	8.964059E-17
9602.508667	9.172136E-17
9604.374296	9.553315E-17
9606.239925	9.018441E-17
9608.105554	8.7564E-17
9609.971183	9.087363E-17
9611.836812	9.462933E-17
9613.702441	9.231755E-17
9615.56807	8.890063E-17
9617.433699	8.477698E-17
9619.299328	8.149882E-17
9621.164957	8.310205E-17
9623.030586	8.406319E-17
9624.896215	8.356723E-17
9626.761844	8.007591E-17
9628.627473	7.363907E-17
9630.493102	7.229822E-17
9632.358731	6.995659E-17
9634.22436	7.094056E-17
9636.089989	7.126581E-17
9637.955618	7.286527E-17
9639.821247	7.113461E-17
9641.686876	7.227195E-17
9643.552505	6.984338E-17
9645.418133	6.915097E-17
9647.283762	7.000466E-17
9649.149391	6.977329E-17
9651.01502	7.164517E-17
9652.880649	7.246823E-17
9654.746278	7.170199E-17
9656.611907	6.720402E-17
9658.477536	6.725149E-17
9660.343165	6.89852E-17
9662.208794	6.928928E-17
9664.074423	6.783636E-17
9665.940052	7.072245E-17
9667.805681	6.785316E-17
9669.67131	6.66817E-17
9671.536939	7.112956E-17
9673.402568	6.987268E-17
9675.268197	7.343777E-17
9677.133826	6.974685E-17
9678.999455	6.33181E-17
9680.865084	5.538854E-17
9682.730713	5.442632E-17
9684.596342	5.579609E-17
9686.461971	5.394673E-17
9688.3276	5.23947E-17
9690.193229	5.202112E-17
9692.058858	5.788359E-17
9693.924487	6.070922E-17
9695.790116	5.84316E-17
9697.655745	5.468874E-17
9699.521374	5.372565E-17
9701.387003	5.182321E-17
9703.252631	5.315831E-17
9705.11826	5.168467E-17
9706.983889	4.795733E-17
9708.849518	4.727246E-17
9710.715147	4.388848E-17
9712.580776	4.185183E-17
9714.446405	4.564466E-17
9716.312034	4.789623E-17
9718.177663	4.595086E-17
9720.043292	4.68205E-17
9721.908921	4.390606E-17
9723.77455	4.369902E-17
9725.640179	4.293724E-17
9727.505808	4.32726E-17
9729.371437	4.303273E-17
9731.237066	3.904675E-17
9733.102695	3.644327E-17
9734.968324	3.492585E-17
9736.833953	3.398554E-17
9738.699582	3.473329E-17
9740.565211	3.366348E-17
9742.43084	3.31539E-17
9744.296469	3.293568E-17
9746.162098	3.119249E-17
9748.027727	3.3461E-17
9749.893356	3.252596E-17
9751.758985	3.355356E-17
9753.624614	3.268323E-17
9755.490243	3.278165E-17
9757.355872	3.108215E-17
9759.221501	3.283578E-17
9761.087129	3.32484E-17
9762.952758	3.183482E-17
9764.818387	3.177607E-17
9766.684016	3.147051E-17
9768.549645	3.312474E-17
9770.415274	2.944739E-17
9772.280903	2.795952E-17
9774.146532	2.68317E-17
9776.012161	2.3682E-17
9777.87779	2.412284E-17
9779.743419	2.520898E-17
9781.609048	2.301071E-17
9783.474677	2.463179E-17
9785.340306	2.778969E-17
9787.205935	2.804382E-17
9789.071564	2.806873E-17
9790.937193	2.639073E-17
9792.802822	2.63419E-17
9794.668451	2.580063E-17
9796.53408	2.529758E-17
9798.399709	2.424916E-17
9800.265338	2.324722E-17
9802.130967	2.141284E-17
9803.996596	2.03897E-17
9805.862225	2.125753E-17
9807.727854	1.921344E-17
9809.593483	1.986451E-17
9811.459112	2.183073E-17
9813.324741	2.221458E-17
9815.19037	2.233519E-17
9817.055999	2.143235E-17
9818.921627	1.993615E-17
9820.787256	2.069558E-17
9822.652885	2.030871E-17
9824.518514	1.838488E-17
9826.384143	1.953288E-17
9828.249772	1.953035E-17
9830.115401	1.809502E-17
9831.98103	1.832205E-17
9833.846659	1.859047E-17
9835.712288	1.717101E-17
9837.577917	1.559355E-17
9839.443546	1.557674E-17
9841.309175	1.642487E-17
9843.174804	1.467149E-17
9845.040433	1.453075E-17
9846.906062	1.461368E-17
9848.771691	1.544809E-17
9850.63732	1.532406E-17
9852.502949	1.432555E-17
9854.368578	1.426691E-17
9856.234207	1.496186E-17
9858.099836	1.546261E-17
9859.965465	1.557008E-17
9861.831094	1.497798E-17
9863.696723	1.321542E-17
9865.562352	1.365965E-17
9867.427981	1.599747E-17
9869.29361	1.585357E-17
